WBodyID	WaterBodyName	DataSource	StationID	StationName	Actual_StationID	Actual_Latitude	Actual_Longitude	DEP_WBID	SampleDate	ActivityDepth	DepthUnits	Parameter	Characteristic	Sample_Fraction	Result_Value	Result_Unit	QACode	Result_Comment	Original_Result_Value	Original_Result_Unit
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	8/6/2003 12:00:00 AM		m	TN_ugl	Nitrogen		1259	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	9/3/2003 12:00:00 AM		m	TN_ugl	Nitrogen		1213	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	10/29/2003 12:00:00 AM		m	TN_ugl	Nitrogen		850	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	11/24/2003 12:00:00 AM		m	TN_ugl	Nitrogen		428	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	12/10/2003 12:00:00 AM		m	TN_ugl	Nitrogen		460	ug/l	""	Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	1/14/2004 12:00:00 AM		m	TN_ugl	Nitrogen		320	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	2/11/2004 12:00:00 AM		m	TN_ugl	Nitrogen		890	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	3/31/2004 12:00:00 AM		m	TN_ugl	Nitrogen		490	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	4/14/2004 12:00:00 AM		m	TN_ugl	Nitrogen		240	ug/l	""	Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	5/12/2004 12:00:00 AM		m	TN_ugl	Nitrogen		560	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	6/16/2004 12:00:00 AM		m	TN_ugl	Nitrogen		466	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	7/21/2004 12:00:00 AM		m	TN_ugl	Nitrogen		710	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	10/6/2004 12:00:00 AM		m	TN_ugl	Nitrogen		510	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	11/17/2004 12:00:00 AM		m	TN_ugl	Nitrogen		330	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	12/8/2004 12:00:00 AM		m	TN_ugl	Nitrogen		610	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	1/12/2005 12:00:00 AM		m	TN_ugl	Nitrogen		480	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	2/9/2005 12:00:00 AM		m	TN_ugl	Nitrogen		390	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	3/24/2005 12:00:00 AM		m	TN_ugl	Nitrogen		590	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	4/27/2005 12:00:00 AM		m	TN_ugl	Nitrogen		880	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	5/25/2005 12:00:00 AM		m	TN_ugl	Nitrogen		950	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	6/8/2005 12:00:00 AM		m	TN_ugl	Nitrogen		1050	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	7/27/2005 12:00:00 AM		m	TN_ugl	Nitrogen		1060	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	8/24/2005 12:00:00 AM		m	TN_ugl	Nitrogen		950	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	9/22/2005 12:00:00 AM		m	TN_ugl	Nitrogen		620	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	10/27/2005 12:00:00 AM		m	TN_ugl	Nitrogen		2080	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	11/22/2005 12:00:00 AM		m	TN_ugl	Nitrogen		750	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	12/7/2005 12:00:00 AM		m	TN_ugl	Nitrogen		670	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	1/24/2006 12:00:00 AM		m	TN_ugl	Nitrogen		1190	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	2/16/2006 12:00:00 AM		m	TN_ugl	Nitrogen		580	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	3/22/2006 12:00:00 AM		m	TN_ugl	Nitrogen		30	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	4/12/2006 12:00:00 AM		m	TN_ugl	Nitrogen		580	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	5/11/2006 12:00:00 AM		m	TN_ugl	Nitrogen		860	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	6/21/2006 12:00:00 AM		m	TN_ugl	Nitrogen		840	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	7/11/2006 12:00:00 AM		m	TN_ugl	Nitrogen		1300	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	8/15/2006 12:00:00 AM		m	TN_ugl	Nitrogen		1080	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	9/13/2006 12:00:00 AM		m	TN_ugl	Nitrogen		1130	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	10/19/2006 12:00:00 AM		m	TN_ugl	Nitrogen		770	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	11/1/2006 12:00:00 AM		m	TN_ugl	Nitrogen		680	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	12/13/2006 12:00:00 AM		m	TN_ugl	Nitrogen		320	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	1/17/2007 12:00:00 AM		m	TN_ugl	Nitrogen		420	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	2/6/2007 12:00:00 AM		m	TN_ugl	Nitrogen		510	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	3/22/2007 12:00:00 AM		m	TN_ugl	Nitrogen		480	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	4/12/2007 12:00:00 AM		m	TN_ugl	Nitrogen		1010	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	5/3/2007 12:00:00 AM		m	TN_ugl	Nitrogen		330	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	6/6/2007 12:00:00 AM		m	TN_ugl	Nitrogen		870	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	7/25/2007 12:00:00 AM		m	TN_ugl	Nitrogen		1030	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	9/25/2007 12:00:00 AM		m	TN_ugl	Nitrogen		600	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	10/17/2007 12:00:00 AM		m	TN_ugl	Nitrogen		830	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	11/14/2007 12:00:00 AM	0	m	TN_ugl	Nitrogen		750	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	12/5/2007 12:00:00 AM		m	TN_ugl	Nitrogen		540	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	1/16/2008 12:00:00 AM		m	TN_ugl	Nitrogen		620	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	2/7/2008 12:00:00 AM		m	TN_ugl	Nitrogen		500	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	3/26/2008 12:00:00 AM		m	TN_ugl	Nitrogen		630	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	4/9/2008 12:00:00 AM		m	TN_ugl	Nitrogen		1060	ug/l	""	Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	5/21/2008 12:00:00 AM		m	TN_ugl	Nitrogen		440	ug/l	""	Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	6/17/2008 12:00:00 AM		m	TN_ugl	Nitrogen		780	ug/l	""	Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	7/29/2008 12:00:00 AM		m	TN_ugl	Nitrogen		220	ug/l	""	Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	8/12/2008 12:00:00 AM		m	TN_ugl	Nitrogen		1130	ug/l	""	Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	9/9/2008 12:00:00 AM		m	TN_ugl	Nitrogen		1000	ug/l	""	Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	10/21/2008 12:00:00 AM		m	TN_ugl	Nitrogen		680	ug/l	""	Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	11/12/2008 12:00:00 AM		m	TN_ugl	Nitrogen		510	ug/l	""	Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	12/16/2008 12:00:00 AM		m	TN_ugl	Nitrogen		550	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	1/13/2009 12:00:00 AM		m	TN_ugl	Nitrogen		290	ug/l	""	Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	2/4/2009 12:00:00 AM		m	TN_ugl	Nitrogen		480	ug/l	""	Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	7/21/2009 12:00:00 AM		m	TN_ugl	Nitrogen		1450	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	8/11/2009 12:00:00 AM		m	TN_ugl	Nitrogen		1190	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	9/22/2009 12:00:00 AM		m	TN_ugl	Nitrogen		150	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	10/20/2009 12:00:00 AM		m	TN_ugl	Nitrogen		750	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	11/3/2009 12:00:00 AM		m	TN_ugl	Nitrogen		780	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	1/12/2010 12:00:00 AM		m	TN_ugl	Nitrogen		730	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	2/9/2010 12:00:00 AM		m	TN_ugl	Nitrogen		700	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	3/17/2010 12:00:00 AM		m	TN_ugl	Nitrogen		1150	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	4/20/2010 12:00:00 AM		m	TN_ugl	Nitrogen		690	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	5/18/2010 12:00:00 AM		m	TN_ugl	Nitrogen		660	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	6/16/2010 12:00:00 AM		m	TN_ugl	Nitrogen		670	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	7/13/2010 12:00:00 AM		m	TN_ugl	Nitrogen		1130	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	8/11/2010 12:00:00 AM		m	TN_ugl	Nitrogen		1490	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	9/28/2010 12:00:00 AM		m	TN_ugl	Nitrogen		930	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	10/13/2010 12:00:00 AM		m	TN_ugl	Nitrogen		940	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	11/16/2010 12:00:00 AM		m	TN_ugl	Nitrogen		970	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	12/7/2010 12:00:00 AM		m	TN_ugl	Nitrogen		670	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	1/13/2011 12:00:00 AM		m	TN_ugl	Nitrogen		570	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	3/22/2011 12:00:00 AM		m	TN_ugl	Nitrogen		660	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	4/19/2011 12:00:00 AM		m	TN_ugl	Nitrogen		920	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	5/18/2011 12:00:00 AM		m	TN_ugl	Nitrogen		760	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	6/15/2011 12:00:00 AM		m	TN_ugl	Nitrogen		830	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	7/28/2011 12:00:00 AM		m	TN_ugl	Nitrogen		1250	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	8/31/2011 12:00:00 AM		m	TN_ugl	Nitrogen		1530	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	9/28/2011 12:00:00 AM		m	TN_ugl	Nitrogen		850	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	10/6/2011 12:00:00 AM		m	TN_ugl	Nitrogen		1450	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	11/8/2011 12:00:00 AM		m	TN_ugl	Nitrogen		680	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	12/13/2011 12:00:00 AM		m	TN_ugl	Nitrogen		410	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	1/18/2012 12:00:00 AM		m	TN_ugl	Nitrogen		360	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	2/22/2012 12:00:00 AM		m	TN_ugl	Nitrogen		470	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	3/14/2012 12:00:00 AM		m	TN_ugl	Nitrogen		580	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	4/24/2012 12:00:00 AM		m	TN_ugl	Nitrogen		730	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	5/21/2012 12:00:00 AM		m	TN_ugl	Nitrogen		1080	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	7/24/2012 12:00:00 AM		m	TN_ugl	Nitrogen		880	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	8/29/2012 12:00:00 AM		m	TN_ugl	Nitrogen		970	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	9/11/2012 12:00:00 AM		m	TN_ugl	Nitrogen		1040	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	10/24/2012 12:00:00 AM		m	TN_ugl	Nitrogen		670	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	11/15/2012 12:00:00 AM		m	TN_ugl	Nitrogen		560	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	12/18/2012 12:00:00 AM		m	TN_ugl	Nitrogen		550	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	1/23/2013 12:00:00 AM	0	m	TN_ugl	Nitrogen		650	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	2/20/2013 12:00:00 AM	0	m	TN_ugl	Nitrogen		660	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	3/12/2013 12:00:00 AM	0	m	TN_ugl	Nitrogen		490	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	4/16/2013 12:00:00 AM	0	m	TN_ugl	Nitrogen		1070	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	5/14/2013 12:00:00 AM	0	m	TN_ugl	Nitrogen		590	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	6/12/2013 12:00:00 AM	0	m	TN_ugl	Nitrogen		1430	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	7/16/2013 12:00:00 AM	0	m	TN_ugl	Nitrogen		810	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	9/17/2013 12:00:00 AM	0	m	TN_ugl	Nitrogen		990	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	10/16/2013 12:00:00 AM	0	m	TN_ugl	Nitrogen		1070	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	11/14/2013 12:00:00 AM	0	m	TN_ugl	Nitrogen		1930	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	12/18/2013 12:00:00 AM	0	m	TN_ugl	Nitrogen		620	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	1/15/2014 12:00:00 AM	0	m	TN_ugl	Nitrogen		370	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	2/11/2014 12:00:00 AM	0	m	TN_ugl	Nitrogen		500	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	3/26/2014 12:00:00 AM	0	m	TN_ugl	Nitrogen		800	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	4/15/2014 12:00:00 AM	0	m	TN_ugl	Nitrogen		590	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	6/24/2014 12:00:00 AM	0	m	TN_ugl	Nitrogen		770	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	7/29/2014 12:00:00 AM	0	m	TN_ugl	Nitrogen		930	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	8/5/2014 12:00:00 AM	0	m	TN_ugl	Nitrogen		1190	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	9/23/2014 12:00:00 AM	0	m	TN_ugl	Nitrogen		1070	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	10/15/2014 12:00:00 AM	0	m	TN_ugl	Nitrogen		960	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	11/20/2014 12:00:00 AM	0	m	TN_ugl	Nitrogen		870	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	12/11/2014 12:00:00 AM	0	m	TN_ugl	Nitrogen		780	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	1/13/2015 12:00:00 AM	0	m	TN_ugl	Nitrogen		490	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	2/11/2015 12:00:00 AM	0	m	TN_ugl	Nitrogen		930	ug/l	""	Water Institute Calculated		
21024	Braden River	STORET_21FLMANA	="LL1"	 LL1	="LL1"	27.41150000	-82.44900000	1914	3/24/2015 12:00:00 AM	0	m	TN_ugl	Nitrogen		650	ug/l	""	Water Institute Calculated		
